PRODUCT_TYPE,PRODUCT_ID,PARENT_ID,SKU,PRODUCT_NAME,PRODUCT_SUMMARY,PRODUCT_DESCRIPTION,ORIGINAL_PRICE,SELLING_PRICE,PRICE_RANGE,BRAND,VARIANT_COLOR,VARIANT_SIZE,VARIANT_FIT,Color,THUMBNAIL_IMAGES,FULL_SIZE_IMAGES,ACTIVE,PUBLISHED,COLLECTIONS,Gender,Details,Fabric,Measurements,Season,variantPosition
VARIANT,BR1022BLA11,BR1022,BR1022BLA11,Agraulle 11,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Black||#000000|Black,11,,Black,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BLA/apparelProductCatalog_BR1022BLA_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BLA/apparelProductCatalog_BR1022BLA_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BLA/apparelProductCatalog_BR1022BLA_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BLA/apparelProductCatalog_BR1022BLA_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BLA/apparelProductCatalog_BR1022BLA_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BLA/apparelProductCatalog_BR1022BLA_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BLA/apparelProductCatalog_BR1022BLA_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BLA/apparelProductCatalog_BR1022BLA_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BLA/apparelProductCatalog_BR1022BLA_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BLA/apparelProductCatalog_BR1022BLA_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,4
VARIANT,BR1022BRO7,BR1022,BR1022BRO7,Agraulle 7,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Brown||#753e2f|Brown,7,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,5
VARIANT,BR1022BRO8,BR1022,BR1022BRO8,Agraulle 8,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Brown||#753e2f|Brown,8,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,6
VARIANT,BR1022BRO9,BR1022,BR1022BRO9,Agraulle 9,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Brown||#753e2f|Brown,9,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,7
VARIANT,BR1022BRO10,BR1022,BR1022BRO10,Agraulle 10,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Brown||#753e2f|Brown,10,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,8
VARIANT,BR1022BRO11,BR1022,BR1022BRO11,Agraulle 11,Monkstrap loafer,The men's Monk Strap shoe maintains its reputation as a statement shoe with this double buckle and square toe rendition. Wear your pair with a trend-focused look or keep it classic with your best suit.,125,125,100-149.99,Aldo,Brown||#753e2f|Brown,11,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1022BRO/apparelProductCatalog_BR1022BRO_5.jpg,TRUE,TRUE,,MALE,"Monkstrap loafer, Dress Shoe, Square toe, Buckle closure","Upper: Leather, Sole: Rubber",,,9
VARIANT,BR1023BRO7,BR1023,BR1023BRO7,Kevin 7,Oxford shoe,"With brogue detailing, these handsome wingtip shoes uphold the standard for high class styling.",130,130,100-149.99,Aldo,Brown||#753e2f|Brown,7,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,TRUE,TRUE,,MALE,"Oxford shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Sole: Rubber",,,0
VARIANT,BR1023BRO8,BR1023,BR1023BRO8,Kevin 8,Oxford shoe,"With brogue detailing, these handsome wingtip shoes uphold the standard for high class styling.",130,130,100-149.99,Aldo,Brown||#753e2f|Brown,8,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,TRUE,TRUE,,MALE,"Oxford shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Sole: Rubber",,,1
VARIANT,BR1023BRO9,BR1023,BR1023BRO9,Kevin 9,Oxford shoe,"With brogue detailing, these handsome wingtip shoes uphold the standard for high class styling.",130,130,100-149.99,Aldo,Brown||#753e2f|Brown,9,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,TRUE,TRUE,,MALE,"Oxford shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Sole: Rubber",,,2
VARIANT,BR1023BRO10,BR1023,BR1023BRO10,Kevin 10,Oxford shoe,"With brogue detailing, these handsome wingtip shoes uphold the standard for high class styling.",130,130,100-149.99,Aldo,Brown||#753e2f|Brown,10,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,TRUE,TRUE,,MALE,"Oxford shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Sole: Rubber",,,3
VARIANT,BR1023BRO11,BR1023,BR1023BRO11,Kevin 11,Oxford shoe,"With brogue detailing, these handsome wingtip shoes uphold the standard for high class styling.",130,130,100-149.99,Aldo,Brown||#753e2f|Brown,11,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_4.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_5.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1023BRO/apparelProductCatalog_BR1023BRO_6.jpg,TRUE,TRUE,,MALE,"Oxford shoe, Dress Shoe, Round toe, Laces closure","Upper: Leather, Sole: Rubber",,,4
VARIANT,BR1012PIN,BR1012,BR1012PIN,Hafsia,,A spacious tote bag that can double down as a clean and steadfast weekend getaway bag of choice. Complete with a decorative piece and sleek exterior design.,65,65,50-99.99,Aldo,Pink||#cc379d|Pink,,,Pink,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012PIN/apparelProductCatalog_BR1012PIN_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012PIN/apparelProductCatalog_BR1012PIN_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012PIN/apparelProductCatalog_BR1012PIN_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012PIN/apparelProductCatalog_BR1012PIN_4.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012PIN/apparelProductCatalog_BR1012PIN_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012PIN/apparelProductCatalog_BR1012PIN_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012PIN/apparelProductCatalog_BR1012PIN_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012PIN/apparelProductCatalog_BR1012PIN_4.jpg,TRUE,TRUE,,,,,,,0
VARIANT,BR1012BRO,BR1012,BR1012BRO,Hafsia,,A spacious tote bag that can double down as a clean and steadfast weekend getaway bag of choice. Complete with a decorative piece and sleek exterior design.,65,65,50-99.99,Aldo,Brown||#753e2f|Brown,,,Brown,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012BRO/apparelProductCatalog_BR1012BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012BRO/apparelProductCatalog_BR1012BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012BRO/apparelProductCatalog_BR1012BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/thumbnails/BR1012BRO/apparelProductCatalog_BR1012BRO_4.jpg,https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012BRO/apparelProductCatalog_BR1012BRO_1.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012BRO/apparelProductCatalog_BR1012BRO_2.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012BRO/apparelProductCatalog_BR1012BRO_3.jpg|https://cx-upscale.s3-eu-west-1.amazonaws.com/fashion/products/pictures/BR1012BRO/apparelProductCatalog_BR1012BRO_4.jpg,TRUE,TRUE,,,,,,,1
